"trainer/global_step","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - train/grad_norm","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - train/grad_norm__MIN","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - train/grad_norm__MAX","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - _step","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - _step__MIN","pixeldit_rr_kee100_150kimgs_pairsum_dense_signed_gain05_repa_200k_2gpu - _step__MAX"
"28499","1.9367724657058716","1.9367724657058716","1.9367724657058716","574","574","574"
"28549","1.3026548624038696","1.3026548624038696","1.3026548624038696","575","575","575"
"28599","0.5559089779853821","0.5559089779853821","0.5559089779853821","576","576","576"
"28649","1.1618245840072632","1.1618245840072632","1.1618245840072632","577","577","577"
"28699","0.6245877146720886","0.6245877146720886","0.6245877146720886","578","578","578"
"28749","0.8486543297767639","0.8486543297767639","0.8486543297767639","579","579","579"
"28799","0.9365549683570862","0.9365549683570862","0.9365549683570862","580","580","580"
"28849","0.6749740242958069","0.6749740242958069","0.6749740242958069","581","581","581"
"28899","0.6905810236930847","0.6905810236930847","0.6905810236930847","582","582","582"
"28949","0.5923058390617371","0.5923058390617371","0.5923058390617371","583","583","583"
"28999","0.7017993927001953","0.7017993927001953","0.7017993927001953","584","584","584"
"29049","0.7853332757949829","0.7853332757949829","0.7853332757949829","585","585","585"
"29099","0.7366281151771545","0.7366281151771545","0.7366281151771545","586","586","586"
"29149","0.9055501818656921","0.9055501818656921","0.9055501818656921","587","587","587"
"29199","0.6940723061561584","0.6940723061561584","0.6940723061561584","588","588","588"
"29249","0.8349529504776001","0.8349529504776001","0.8349529504776001","589","589","589"
"29299","4.4409003257751465","4.4409003257751465","4.4409003257751465","590","590","590"
"29349","0.7218815684318542","0.7218815684318542","0.7218815684318542","591","591","591"
"29399","1.0187448263168335","1.0187448263168335","1.0187448263168335","592","592","592"
"29449","0.7641162276268005","0.7641162276268005","0.7641162276268005","593","593","593"
"29499","1.7195299863815308","1.7195299863815308","1.7195299863815308","594","594","594"
"29549","0.7793936729431152","0.7793936729431152","0.7793936729431152","595","595","595"
"29599","0.8647490739822388","0.8647490739822388","0.8647490739822388","596","596","596"
"29649","1.2101075649261475","1.2101075649261475","1.2101075649261475","597","597","597"
"29699","0.8008424043655396","0.8008424043655396","0.8008424043655396","598","598","598"
"29749","1.2855286598205566","1.2855286598205566","1.2855286598205566","599","599","599"
"29799","0.6014053225517273","0.6014053225517273","0.6014053225517273","600","600","600"
"29849","1.7000176906585693","1.7000176906585693","1.7000176906585693","601","601","601"
"29899","0.7899448275566101","0.7899448275566101","0.7899448275566101","602","602","602"
"29949","5.943999290466309","5.943999290466309","5.943999290466309","603","603","603"
"29999","0.5381755232810974","0.5381755232810974","0.5381755232810974","604","604","604"
"30049","0.7779741883277893","0.7779741883277893","0.7779741883277893","606","606","606"
"30099","4.18009090423584","4.18009090423584","4.18009090423584","607","607","607"
"30149","0.6785473227500916","0.6785473227500916","0.6785473227500916","608","608","608"
"30199","0.6965832114219666","0.6965832114219666","0.6965832114219666","609","609","609"
"30249","0.5927412509918213","0.5927412509918213","0.5927412509918213","610","610","610"
"30299","1.0390549898147583","1.0390549898147583","1.0390549898147583","611","611","611"
"30349","0.7738937735557556","0.7738937735557556","0.7738937735557556","612","612","612"
"30399","0.7376292943954468","0.7376292943954468","0.7376292943954468","613","613","613"
"30449","1.0766445398330688","1.0766445398330688","1.0766445398330688","614","614","614"
"30499","1.0640252828598022","1.0640252828598022","1.0640252828598022","615","615","615"
"30549","0.6593166589736938","0.6593166589736938","0.6593166589736938","616","616","616"
"30599","0.6585291624069214","0.6585291624069214","0.6585291624069214","617","617","617"
"30649","1.7767525911331177","1.7767525911331177","1.7767525911331177","618","618","618"
"30699","3.338200092315674","3.338200092315674","3.338200092315674","619","619","619"
"30749","2.566729784011841","2.566729784011841","2.566729784011841","620","620","620"
"30799","1.0146949291229248","1.0146949291229248","1.0146949291229248","621","621","621"
"30849","0.8273326754570007","0.8273326754570007","0.8273326754570007","622","622","622"
"30899","0.5103644132614136","0.5103644132614136","0.5103644132614136","623","623","623"
"30949","1.1029242277145386","1.1029242277145386","1.1029242277145386","624","624","624"
"30999","1.7052470445632935","1.7052470445632935","1.7052470445632935","625","625","625"
"31049","0.829246997833252","0.829246997833252","0.829246997833252","626","626","626"
"31099","1.1009392738342285","1.1009392738342285","1.1009392738342285","627","627","627"
"31149","0.8683837652206421","0.8683837652206421","0.8683837652206421","628","628","628"
"31199","1.367413878440857","1.367413878440857","1.367413878440857","629","629","629"
"31249","1.0930678844451904","1.0930678844451904","1.0930678844451904","630","630","630"
"31299","2.0472564697265625","2.0472564697265625","2.0472564697265625","631","631","631"
"31349","0.6733651161193848","0.6733651161193848","0.6733651161193848","632","632","632"
"31399","1.589252233505249","1.589252233505249","1.589252233505249","633","633","633"
"31449","0.7509438395500183","0.7509438395500183","0.7509438395500183","634","634","634"
"31499","0.914862334728241","0.914862334728241","0.914862334728241","635","635","635"
"31549","0.6969749331474304","0.6969749331474304","0.6969749331474304","636","636","636"
"31599","0.9245727062225342","0.9245727062225342","0.9245727062225342","637","637","637"
"31649","1.819331407546997","1.819331407546997","1.819331407546997","638","638","638"
"31699","0.7408843636512756","0.7408843636512756","0.7408843636512756","639","639","639"
"31749","1.0850083827972412","1.0850083827972412","1.0850083827972412","640","640","640"
"31799","0.7078127264976501","0.7078127264976501","0.7078127264976501","641","641","641"
"31849","1.166570782661438","1.166570782661438","1.166570782661438","642","642","642"
"31899","0.7931172847747803","0.7931172847747803","0.7931172847747803","643","643","643"
"31949","1.5599335432052612","1.5599335432052612","1.5599335432052612","644","644","644"
"31999","1.3493632078170776","1.3493632078170776","1.3493632078170776","645","645","645"
"32049","1.5831100940704346","1.5831100940704346","1.5831100940704346","646","646","646"
"32099","0.7990374565124512","0.7990374565124512","0.7990374565124512","647","647","647"
"32149","0.7422729134559631","0.7422729134559631","0.7422729134559631","648","648","648"
"32199","0.7600368857383728","0.7600368857383728","0.7600368857383728","649","649","649"
"32249","0.5772882699966431","0.5772882699966431","0.5772882699966431","650","650","650"
"32299","1.841863989830017","1.841863989830017","1.841863989830017","651","651","651"
"32349","1.0354018211364746","1.0354018211364746","1.0354018211364746","652","652","652"
"32399","1.7737140655517578","1.7737140655517578","1.7737140655517578","653","653","653"
"32449","0.9608203768730164","0.9608203768730164","0.9608203768730164","654","654","654"
"32499","0.6969503164291382","0.6969503164291382","0.6969503164291382","655","655","655"
"32549","1.946296215057373","1.946296215057373","1.946296215057373","656","656","656"
"32599","0.9559735655784607","0.9559735655784607","0.9559735655784607","657","657","657"
"32649","0.6699943542480469","0.6699943542480469","0.6699943542480469","658","658","658"
"32699","0.6759853363037109","0.6759853363037109","0.6759853363037109","659","659","659"
"32749","0.5971829891204834","0.5971829891204834","0.5971829891204834","660","660","660"
"32799","0.6497365832328796","0.6497365832328796","0.6497365832328796","661","661","661"
"32849","0.6003206968307495","0.6003206968307495","0.6003206968307495","662","662","662"
"32899","0.6374810338020325","0.6374810338020325","0.6374810338020325","663","663","663"
"32949","1.1196906566619873","1.1196906566619873","1.1196906566619873","664","664","664"
"32999","2.767094850540161","2.767094850540161","2.767094850540161","665","665","665"
"33049","0.6407697796821594","0.6407697796821594","0.6407697796821594","666","666","666"
"33099","0.6381083726882935","0.6381083726882935","0.6381083726882935","667","667","667"
"33149","0.7393426895141602","0.7393426895141602","0.7393426895141602","668","668","668"
"33199","2.159694194793701","2.159694194793701","2.159694194793701","669","669","669"
"33249","0.8637362122535706","0.8637362122535706","0.8637362122535706","670","670","670"
"33299","1.7494773864746094","1.7494773864746094","1.7494773864746094","671","671","671"
"33349","1.0535731315612793","1.0535731315612793","1.0535731315612793","672","672","672"
"33399","1.3519634008407593","1.3519634008407593","1.3519634008407593","673","673","673"
"33449","1.1771390438079834","1.1771390438079834","1.1771390438079834","674","674","674"
"33499","0.6536665558815002","0.6536665558815002","0.6536665558815002","675","675","675"
"33549","1.070459008216858","1.070459008216858","1.070459008216858","676","676","676"
"33599","0.8474009037017822","0.8474009037017822","0.8474009037017822","677","677","677"
"33649","0.9772151112556458","0.9772151112556458","0.9772151112556458","678","678","678"
"33699","1.182219386100769","1.182219386100769","1.182219386100769","679","679","679"
"33749","0.7917059063911438","0.7917059063911438","0.7917059063911438","680","680","680"
"33799","1.0548334121704102","1.0548334121704102","1.0548334121704102","681","681","681"
"33849","0.8240675926208496","0.8240675926208496","0.8240675926208496","682","682","682"
"33899","1.1126940250396729","1.1126940250396729","1.1126940250396729","683","683","683"
"33949","1.0301871299743652","1.0301871299743652","1.0301871299743652","684","684","684"
"33999","0.7576033473014832","0.7576033473014832","0.7576033473014832","685","685","685"
"34049","0.6685508489608765","0.6685508489608765","0.6685508489608765","686","686","686"
"34099","0.7380762100219727","0.7380762100219727","0.7380762100219727","687","687","687"
"34149","1.1056584119796753","1.1056584119796753","1.1056584119796753","688","688","688"
"34199","0.7578128576278687","0.7578128576278687","0.7578128576278687","689","689","689"
"34249","0.44240766763687134","0.44240766763687134","0.44240766763687134","690","690","690"
"34299","0.6041019558906555","0.6041019558906555","0.6041019558906555","691","691","691"
"34349","1.2138609886169434","1.2138609886169434","1.2138609886169434","692","692","692"
"34399","1.2943860292434692","1.2943860292434692","1.2943860292434692","693","693","693"
"34449","0.7511100769042969","0.7511100769042969","0.7511100769042969","694","694","694"
"34499","0.5111080408096313","0.5111080408096313","0.5111080408096313","695","695","695"
"34549","0.6981413960456848","0.6981413960456848","0.6981413960456848","696","696","696"
"34599","0.8012486100196838","0.8012486100196838","0.8012486100196838","697","697","697"
"34649","0.6175975203514099","0.6175975203514099","0.6175975203514099","698","698","698"
"34699","0.9699165225028992","0.9699165225028992","0.9699165225028992","699","699","699"
"34749","0.4639207124710083","0.4639207124710083","0.4639207124710083","700","700","700"
"34799","0.5892248153686523","0.5892248153686523","0.5892248153686523","701","701","701"
"34849","0.6871979236602783","0.6871979236602783","0.6871979236602783","702","702","702"
"34899","3.485409736633301","3.485409736633301","3.485409736633301","703","703","703"
"34949","0.870109498500824","0.870109498500824","0.870109498500824","704","704","704"
"34999","1.2840969562530518","1.2840969562530518","1.2840969562530518","705","705","705"
"35049","2.1136319637298584","2.1136319637298584","2.1136319637298584","707","707","707"
"35099","0.5676441788673401","0.5676441788673401","0.5676441788673401","708","708","708"
"35149","0.5140116810798645","0.5140116810798645","0.5140116810798645","709","709","709"
"35199","1.9538853168487549","1.9538853168487549","1.9538853168487549","710","710","710"
"35249","1.1054246425628662","1.1054246425628662","1.1054246425628662","711","711","711"
"35299","1.1371276378631592","1.1371276378631592","1.1371276378631592","712","712","712"
"35349","0.8023847937583923","0.8023847937583923","0.8023847937583923","713","713","713"
"35399","0.7217546105384827","0.7217546105384827","0.7217546105384827","714","714","714"
"35449","0.7135059237480164","0.7135059237480164","0.7135059237480164","715","715","715"
"35499","0.8755661845207214","0.8755661845207214","0.8755661845207214","716","716","716"
"35549","0.8428472876548767","0.8428472876548767","0.8428472876548767","717","717","717"
"35599","0.6956427097320557","0.6956427097320557","0.6956427097320557","718","718","718"
"35649","0.8801938891410828","0.8801938891410828","0.8801938891410828","719","719","719"
"35699","1.559653639793396","1.559653639793396","1.559653639793396","720","720","720"
"35749","0.783936619758606","0.783936619758606","0.783936619758606","721","721","721"
"35799","0.7310743927955627","0.7310743927955627","0.7310743927955627","722","722","722"
"35849","1.0730723142623901","1.0730723142623901","1.0730723142623901","723","723","723"
"35899","0.9688977003097534","0.9688977003097534","0.9688977003097534","724","724","724"
"35949","6.4438958168029785","6.4438958168029785","6.4438958168029785","725","725","725"
"35999","2.1327672004699707","2.1327672004699707","2.1327672004699707","726","726","726"
"36049","0.6058719158172607","0.6058719158172607","0.6058719158172607","727","727","727"
"36099","0.6598165035247803","0.6598165035247803","0.6598165035247803","728","728","728"
"36149","0.6784713864326477","0.6784713864326477","0.6784713864326477","729","729","729"
"36199","1.0828022956848145","1.0828022956848145","1.0828022956848145","730","730","730"
"36249","0.649503231048584","0.649503231048584","0.649503231048584","731","731","731"
"36299","0.7788515090942383","0.7788515090942383","0.7788515090942383","732","732","732"
"36349","0.6186226010322571","0.6186226010322571","0.6186226010322571","733","733","733"
"36399","0.777368426322937","0.777368426322937","0.777368426322937","734","734","734"
"36449","0.7827728390693665","0.7827728390693665","0.7827728390693665","735","735","735"
"36499","0.8593490719795227","0.8593490719795227","0.8593490719795227","736","736","736"
"36549","0.6463202834129333","0.6463202834129333","0.6463202834129333","737","737","737"
"36599","0.8331952095031738","0.8331952095031738","0.8331952095031738","738","738","738"
"36649","0.4933367371559143","0.4933367371559143","0.4933367371559143","739","739","739"
"36699","1.3964710235595703","1.3964710235595703","1.3964710235595703","740","740","740"
"36749","1.7813714742660522","1.7813714742660522","1.7813714742660522","741","741","741"
"36799","0.7099831104278564","0.7099831104278564","0.7099831104278564","742","742","742"
"36849","1.2171449661254883","1.2171449661254883","1.2171449661254883","743","743","743"
"36899","1.1769225597381592","1.1769225597381592","1.1769225597381592","744","744","744"
"36949","1.139238715171814","1.139238715171814","1.139238715171814","745","745","745"
"36999","0.884004533290863","0.884004533290863","0.884004533290863","746","746","746"
"37049","1.625095248222351","1.625095248222351","1.625095248222351","747","747","747"
"37099","0.7604392766952515","0.7604392766952515","0.7604392766952515","748","748","748"
"37149","0.6311555504798889","0.6311555504798889","0.6311555504798889","749","749","749"
"37199","0.6857928037643433","0.6857928037643433","0.6857928037643433","750","750","750"
"37249","1.0091300010681152","1.0091300010681152","1.0091300010681152","751","751","751"
"37299","0.7780901789665222","0.7780901789665222","0.7780901789665222","752","752","752"
"37349","1.9442851543426514","1.9442851543426514","1.9442851543426514","753","753","753"
"37399","0.5300723910331726","0.5300723910331726","0.5300723910331726","754","754","754"
"37449","0.7228426337242126","0.7228426337242126","0.7228426337242126","755","755","755"
"37499","0.5641615390777588","0.5641615390777588","0.5641615390777588","756","756","756"
"37549","0.62831711769104","0.62831711769104","0.62831711769104","757","757","757"
"37599","1.0968341827392578","1.0968341827392578","1.0968341827392578","758","758","758"
"37649","0.9154722690582275","0.9154722690582275","0.9154722690582275","759","759","759"
"37699","1.1841750144958496","1.1841750144958496","1.1841750144958496","760","760","760"
"37749","0.560080885887146","0.560080885887146","0.560080885887146","761","761","761"
"37799","0.4973357319831848","0.4973357319831848","0.4973357319831848","762","762","762"
"37849","0.8614880442619324","0.8614880442619324","0.8614880442619324","763","763","763"
"37899","1.306089997291565","1.306089997291565","1.306089997291565","764","764","764"
"37949","0.7674307823181152","0.7674307823181152","0.7674307823181152","765","765","765"
"37999","1.2825592756271362","1.2825592756271362","1.2825592756271362","766","766","766"
"38049","0.7900317907333374","0.7900317907333374","0.7900317907333374","767","767","767"
"38099","0.6314762234687805","0.6314762234687805","0.6314762234687805","768","768","768"
"38149","0.7457799315452576","0.7457799315452576","0.7457799315452576","769","769","769"
"38199","0.5524828433990479","0.5524828433990479","0.5524828433990479","770","770","770"
"38249","0.6476895809173584","0.6476895809173584","0.6476895809173584","771","771","771"
"38299","0.732956051826477","0.732956051826477","0.732956051826477","772","772","772"
"38349","0.7393039464950562","0.7393039464950562","0.7393039464950562","773","773","773"
"38399","1.0671114921569824","1.0671114921569824","1.0671114921569824","774","774","774"
"38449","1.0940924882888794","1.0940924882888794","1.0940924882888794","775","775","775"
"38499","1.2517108917236328","1.2517108917236328","1.2517108917236328","776","776","776"
"38549","2.990065574645996","2.990065574645996","2.990065574645996","777","777","777"
"38599","1.0499104261398315","1.0499104261398315","1.0499104261398315","778","778","778"
"38649","0.6788119673728943","0.6788119673728943","0.6788119673728943","779","779","779"
"38699","0.8219819068908691","0.8219819068908691","0.8219819068908691","780","780","780"
"38749","0.8290051221847534","0.8290051221847534","0.8290051221847534","781","781","781"
"38799","0.7986791729927063","0.7986791729927063","0.7986791729927063","782","782","782"
"38849","0.9218102693557739","0.9218102693557739","0.9218102693557739","783","783","783"
"38899","0.49556541442871094","0.49556541442871094","0.49556541442871094","784","784","784"
"38949","0.7505894303321838","0.7505894303321838","0.7505894303321838","785","785","785"
"38999","0.721147894859314","0.721147894859314","0.721147894859314","786","786","786"
"39049","1.1057610511779785","1.1057610511779785","1.1057610511779785","787","787","787"
"39099","1.9741640090942383","1.9741640090942383","1.9741640090942383","788","788","788"
"39149","0.8496356010437012","0.8496356010437012","0.8496356010437012","789","789","789"
"39199","0.7498525381088257","0.7498525381088257","0.7498525381088257","790","790","790"
"39249","1.0191540718078613","1.0191540718078613","1.0191540718078613","791","791","791"
"39299","0.5647490620613098","0.5647490620613098","0.5647490620613098","792","792","792"
"39349","1.1160696744918823","1.1160696744918823","1.1160696744918823","793","793","793"
"39399","0.48443347215652466","0.48443347215652466","0.48443347215652466","794","794","794"
"39449","1.2174479961395264","1.2174479961395264","1.2174479961395264","795","795","795"
"39499","0.8702554702758789","0.8702554702758789","0.8702554702758789","796","796","796"
"39549","0.9989542961120605","0.9989542961120605","0.9989542961120605","797","797","797"
"39599","0.6390292644500732","0.6390292644500732","0.6390292644500732","798","798","798"
"39649","0.5976350903511047","0.5976350903511047","0.5976350903511047","799","799","799"
"39699","0.8209524154663086","0.8209524154663086","0.8209524154663086","800","800","800"
"39749","0.5945702791213989","0.5945702791213989","0.5945702791213989","801","801","801"
"39799","1.2379077672958374","1.2379077672958374","1.2379077672958374","802","802","802"
"39849","0.7649372220039368","0.7649372220039368","0.7649372220039368","803","803","803"
"39899","0.9241121411323547","0.9241121411323547","0.9241121411323547","804","804","804"
"39949","0.8509508967399597","0.8509508967399597","0.8509508967399597","805","805","805"
"39999","1.1088850498199463","1.1088850498199463","1.1088850498199463","806","806","806"
"40049","1.0901724100112915","1.0901724100112915","1.0901724100112915","808","808","808"
"40099","1.0979686975479126","1.0979686975479126","1.0979686975479126","809","809","809"
"40149","0.788149893283844","0.788149893283844","0.788149893283844","810","810","810"
"40199","0.5871115326881409","0.5871115326881409","0.5871115326881409","811","811","811"
"40249","0.886756420135498","0.886756420135498","0.886756420135498","812","812","812"
"40299","1.068578839302063","1.068578839302063","1.068578839302063","813","813","813"
"40349","0.7031408548355103","0.7031408548355103","0.7031408548355103","814","814","814"
"40399","0.8522050976753235","0.8522050976753235","0.8522050976753235","815","815","815"
"40449","0.4075496196746826","0.4075496196746826","0.4075496196746826","816","816","816"
"40499","1.3267288208007812","1.3267288208007812","1.3267288208007812","817","817","817"
"40549","0.6726430058479309","0.6726430058479309","0.6726430058479309","818","818","818"
"40599","1.4013762474060059","1.4013762474060059","1.4013762474060059","819","819","819"
"40649","0.8518913388252258","0.8518913388252258","0.8518913388252258","820","820","820"
"40699","0.6424567103385925","0.6424567103385925","0.6424567103385925","821","821","821"
"40749","2.0573363304138184","2.0573363304138184","2.0573363304138184","822","822","822"
"40799","0.6948373317718506","0.6948373317718506","0.6948373317718506","823","823","823"
"40849","0.9106225967407227","0.9106225967407227","0.9106225967407227","824","824","824"
"40899","1.1332809925079346","1.1332809925079346","1.1332809925079346","825","825","825"
"40949","0.6146608591079712","0.6146608591079712","0.6146608591079712","826","826","826"
"40999","0.8513219952583313","0.8513219952583313","0.8513219952583313","827","827","827"
"41049","0.8823875784873962","0.8823875784873962","0.8823875784873962","828","828","828"
"41099","0.6787253022193909","0.6787253022193909","0.6787253022193909","829","829","829"
"41149","1.5016955137252808","1.5016955137252808","1.5016955137252808","830","830","830"
"41199","3.7283213138580322","3.7283213138580322","3.7283213138580322","831","831","831"
"41249","1.9083778858184814","1.9083778858184814","1.9083778858184814","832","832","832"
"41299","1.323332667350769","1.323332667350769","1.323332667350769","833","833","833"
"41349","0.763369619846344","0.763369619846344","0.763369619846344","834","834","834"
"41399","0.7374566793441772","0.7374566793441772","0.7374566793441772","835","835","835"
"41449","0.6979312896728516","0.6979312896728516","0.6979312896728516","836","836","836"
"41499","0.7713169455528259","0.7713169455528259","0.7713169455528259","837","837","837"
"41549","0.7414801716804504","0.7414801716804504","0.7414801716804504","838","838","838"
"41599","0.7316758632659912","0.7316758632659912","0.7316758632659912","839","839","839"
"41649","2.20127534866333","2.20127534866333","2.20127534866333","840","840","840"
"41699","0.7087116241455078","0.7087116241455078","0.7087116241455078","841","841","841"
"41749","0.5579659342765808","0.5579659342765808","0.5579659342765808","842","842","842"
"41799","0.6251401305198669","0.6251401305198669","0.6251401305198669","843","843","843"
"41849","1.2434179782867432","1.2434179782867432","1.2434179782867432","844","844","844"
"41899","0.8785482048988342","0.8785482048988342","0.8785482048988342","845","845","845"
"41949","0.7206822633743286","0.7206822633743286","0.7206822633743286","846","846","846"
"41999","1.5100808143615723","1.5100808143615723","1.5100808143615723","847","847","847"
"42049","1.610949158668518","1.610949158668518","1.610949158668518","848","848","848"
"42099","0.9785543084144592","0.9785543084144592","0.9785543084144592","849","849","849"
"42149","0.7548761367797852","0.7548761367797852","0.7548761367797852","850","850","850"
"42199","0.8282111883163452","0.8282111883163452","0.8282111883163452","851","851","851"
"42249","0.8744332790374756","0.8744332790374756","0.8744332790374756","852","852","852"
"42299","0.6817498803138733","0.6817498803138733","0.6817498803138733","853","853","853"
"42349","1.0750398635864258","1.0750398635864258","1.0750398635864258","854","854","854"
"42399","4.120885848999023","4.120885848999023","4.120885848999023","855","855","855"
"42449","0.8336701989173889","0.8336701989173889","0.8336701989173889","856","856","856"
"42499","2.522088050842285","2.522088050842285","2.522088050842285","857","857","857"
"42549","0.6491278409957886","0.6491278409957886","0.6491278409957886","858","858","858"
"42599","0.72994464635849","0.72994464635849","0.72994464635849","859","859","859"
"42649","1.1269203424453735","1.1269203424453735","1.1269203424453735","860","860","860"
"42699","0.7358879446983337","0.7358879446983337","0.7358879446983337","861","861","861"
"42749","1.003650188446045","1.003650188446045","1.003650188446045","862","862","862"
"42799","0.538059651851654","0.538059651851654","0.538059651851654","863","863","863"
"42849","0.7910520434379578","0.7910520434379578","0.7910520434379578","864","864","864"
"42899","0.5187522768974304","0.5187522768974304","0.5187522768974304","865","865","865"
"42949","0.6801875829696655","0.6801875829696655","0.6801875829696655","866","866","866"
"42999","0.9096153974533081","0.9096153974533081","0.9096153974533081","867","867","867"
"43049","2.5070252418518066","2.5070252418518066","2.5070252418518066","868","868","868"
"43099","0.8167823553085327","0.8167823553085327","0.8167823553085327","869","869","869"
"43149","0.7714733481407166","0.7714733481407166","0.7714733481407166","870","870","870"
"43199","0.7822383642196655","0.7822383642196655","0.7822383642196655","871","871","871"
"43249","0.7112122178077698","0.7112122178077698","0.7112122178077698","872","872","872"
"43299","0.6630048751831055","0.6630048751831055","0.6630048751831055","873","873","873"
"43349","0.7581453323364258","0.7581453323364258","0.7581453323364258","874","874","874"
"43399","0.7355120182037354","0.7355120182037354","0.7355120182037354","875","875","875"
"43449","1.2103687524795532","1.2103687524795532","1.2103687524795532","876","876","876"
"43499","1.418474555015564","1.418474555015564","1.418474555015564","877","877","877"
"43549","0.8781855702400208","0.8781855702400208","0.8781855702400208","878","878","878"
"43599","0.8989876508712769","0.8989876508712769","0.8989876508712769","879","879","879"
"43649","0.9186668395996094","0.9186668395996094","0.9186668395996094","880","880","880"
"43699","4.944745063781738","4.944745063781738","4.944745063781738","881","881","881"
"43749","0.8035967350006104","0.8035967350006104","0.8035967350006104","882","882","882"
"43799","0.8303797245025635","0.8303797245025635","0.8303797245025635","883","883","883"
"43849","0.7126964330673218","0.7126964330673218","0.7126964330673218","884","884","884"
"43899","0.7729600071907043","0.7729600071907043","0.7729600071907043","885","885","885"
"43949","0.6829388737678528","0.6829388737678528","0.6829388737678528","886","886","886"
"43999","0.7682403922080994","0.7682403922080994","0.7682403922080994","887","887","887"
"44049","0.6279213428497314","0.6279213428497314","0.6279213428497314","888","888","888"
"44099","0.8322131633758545","0.8322131633758545","0.8322131633758545","889","889","889"
"44149","0.915696382522583","0.915696382522583","0.915696382522583","890","890","890"
"44199","0.5182667374610901","0.5182667374610901","0.5182667374610901","891","891","891"
"44249","1.224993348121643","1.224993348121643","1.224993348121643","892","892","892"
"44299","0.7769046425819397","0.7769046425819397","0.7769046425819397","893","893","893"
"44349","0.72014319896698","0.72014319896698","0.72014319896698","894","894","894"
"44399","0.4299705922603607","0.4299705922603607","0.4299705922603607","895","895","895"
"44449","0.6262307167053223","0.6262307167053223","0.6262307167053223","896","896","896"
"44499","1.126270055770874","1.126270055770874","1.126270055770874","897","897","897"
"44549","2.565761089324951","2.565761089324951","2.565761089324951","898","898","898"
"44599","0.560346245765686","0.560346245765686","0.560346245765686","899","899","899"
"44649","0.7908711433410645","0.7908711433410645","0.7908711433410645","900","900","900"
"44699","0.5185195803642273","0.5185195803642273","0.5185195803642273","901","901","901"
"44749","0.8038236498832703","0.8038236498832703","0.8038236498832703","902","902","902"
"44799","0.7846905589103699","0.7846905589103699","0.7846905589103699","903","903","903"
"44849","0.933771014213562","0.933771014213562","0.933771014213562","904","904","904"
"44899","0.7569847702980042","0.7569847702980042","0.7569847702980042","905","905","905"
"44949","0.4462036192417145","0.4462036192417145","0.4462036192417145","906","906","906"
"44999","0.5148077011108398","0.5148077011108398","0.5148077011108398","907","907","907"
"45049","0.9736696481704712","0.9736696481704712","0.9736696481704712","909","909","909"
"45099","0.5358900427818298","0.5358900427818298","0.5358900427818298","910","910","910"
"45149","0.3990360200405121","0.3990360200405121","0.3990360200405121","911","911","911"
"45199","0.6841712594032288","0.6841712594032288","0.6841712594032288","912","912","912"
"45249","0.5002577304840088","0.5002577304840088","0.5002577304840088","913","913","913"
"45299","1.680959701538086","1.680959701538086","1.680959701538086","914","914","914"
"45349","0.6358246207237244","0.6358246207237244","0.6358246207237244","915","915","915"
"45399","1.0179044008255005","1.0179044008255005","1.0179044008255005","916","916","916"
"45449","0.7524682879447937","0.7524682879447937","0.7524682879447937","917","917","917"
"45499","0.6548702716827393","0.6548702716827393","0.6548702716827393","918","918","918"
"45549","0.7643029093742371","0.7643029093742371","0.7643029093742371","919","919","919"
"45599","1.1437292098999023","1.1437292098999023","1.1437292098999023","920","920","920"
"45649","0.6694601774215698","0.6694601774215698","0.6694601774215698","921","921","921"
"45699","0.49837279319763184","0.49837279319763184","0.49837279319763184","922","922","922"
"45749","0.6568127870559692","0.6568127870559692","0.6568127870559692","923","923","923"
"45799","1.451848030090332","1.451848030090332","1.451848030090332","924","924","924"
"45849","0.765487551689148","0.765487551689148","0.765487551689148","925","925","925"
"45899","0.7208441495895386","0.7208441495895386","0.7208441495895386","926","926","926"
"45949","0.7272932529449463","0.7272932529449463","0.7272932529449463","927","927","927"
"45999","0.6610005497932434","0.6610005497932434","0.6610005497932434","928","928","928"
"46049","0.5762560367584229","0.5762560367584229","0.5762560367584229","929","929","929"
"46099","0.7517437934875488","0.7517437934875488","0.7517437934875488","930","930","930"
"46149","0.7048433423042297","0.7048433423042297","0.7048433423042297","931","931","931"
"46199","0.9736876487731934","0.9736876487731934","0.9736876487731934","932","932","932"
"46249","2.3558576107025146","2.3558576107025146","2.3558576107025146","933","933","933"
"46299","1.0414005517959595","1.0414005517959595","1.0414005517959595","934","934","934"
"46349","0.8065754175186157","0.8065754175186157","0.8065754175186157","935","935","935"
"46399","0.6670994758605957","0.6670994758605957","0.6670994758605957","936","936","936"
"46449","1.759116291999817","1.759116291999817","1.759116291999817","937","937","937"
"46499","0.8789698481559753","0.8789698481559753","0.8789698481559753","938","938","938"
"46549","0.6260998845100403","0.6260998845100403","0.6260998845100403","939","939","939"
"46599","1.22861909866333","1.22861909866333","1.22861909866333","940","940","940"
"46649","0.53203946352005","0.53203946352005","0.53203946352005","941","941","941"
